category,paperid,date,num_authors,title
ecology,448191,2018/10/19,1,On the prevalence of uninformative parameters in statistical models applying model selection in applied ecology
ecology,439190,2018/10/19,6,The biggest losers: Habitat isolation deconstructs complex food webs from top to bottom
ecology,447300,2018/10/19,7,Managing river fish biodiversity generates substantial economic benefits in four European countries
ecology,447466,2018/10/18,7,Putting species back on the map: devising a robust method for quantifying the biodiversity impacts of land conversion
ecology,447284,2018/10/18,3,Conducting social network analysis with animal telemetry data: applications and methods using spatsoc
ecology,444372,2018/10/18,2,Nutrient deposition enhances post-fire survival in non-N-fixing savanna tree seedlings
ecology,446815,2018/10/18,6,Local and landscape drivers of aquatic-to-terrestrial subsidies in riparian ecosystems: a worldwide meta-analysis
ecology,472506,2018/11/19,3,Dispersal predicts hybrid zone widths across animal diversity: Implications for species borders under incomplete reproductive isolation
ecology,472878,2018/11/19,5,Identifying sensor species to predict critical transitions in complex ecosystems
ecology,473934,2018/11/19,16,"Impacts of thermal mismatches on chytrid fungus Batrachochytrium dendrobatidis prevalence are moderated by life stage, body size, elevation and latitude"
ecology,472902,2018/11/19,2,Spatial scale moderates the shape of the biodiversity-disease relationship
ecology,473827,2018/11/19,5,"Harmful algae bloom monitoring via a sustainable, sail-powered mobile platform for in-land and coastal monitoring"
ecology,474213,2018/11/19,2,The importance of large-diameter trees in the wet tropical rainforests of Australia
ecology,474148,2018/11/19,2,Measuring popularity of ecological topics in a temporal dynamical knowledge network
ecology,470161,2018/11/19,5,Untangling direct species associations from mediator species effects with graphical models
ecology,471557,2018/11/19,7,"Unravelling associations between tree seedling performance, herbivory, competition, and facilitation in high nature value farmlands"
ecology,472431,2018/11/19,5,Sexual segregation in a highly pagophilic and sexually dimorphic marine predator
ecology,403410,2018/08/29,4,Multiple isotopic models using various kinetic fractionation coefficients to estimate δ18O of leaf water
ecology,363622,2018/08/28,6,New tools for diet analyses: nanopore sequencing of metagenomic DNA from rat stomach contents to quantify diet
ecology,402602,2018/08/28,5,Temporally varying isotopic niche overlap of the invasive ctenophore Mnemiopsis leidyi with other zooplanktivores in the western Dutch Wadden Sea
ecology,402636,2018/08/28,3,Montastraea cavernosa corallite structure demonstrates ‘shallow-only’ and ‘depth-generalist’ morphotypes across shallow and mesophotic depth zones in the Gulf of Mexico
ecology,402545,2018/08/28,2,Biogeography of the savanna-like vegetation in hot dry valleys in southwestern China with reference to their floristic origin and evolution
ecology,264960,2018/08/28,2,A plant biodiversity effect resolved to a single genetic locus
ecology,401588,2018/08/28,6,Plasticity and environmental heterogeneity predict geographic resilience patterns of foundation species to future change
ecology,401968,2018/08/28,6,Optimizing non-invasive sampling of an infectious bat virus
ecology,371799,2018/08/27,10,"Implementation of the Water Framework Directive: Lessons learned and future perspectives for an ecologically meaningful classification of the status of Greek lakes, Mediterranean region"
ecology,268623,2018/08/27,7,Developing an automated iterative near-term forecasting system for an ecological study
ecology,341602,2018/06/07,6,Male pheromone composition depends on larval but not adult diet in Heliconius melpomene
ecology,339853,2018/06/07,7,Captivity and exposure to the emerging fungal pathogen Batrachochytrium salamandrivorans are linked to perturbation and dysbiosis of the amphibian skin microbiome
ecology,341339,2018/06/07,2,"How many, and when? Optimising targeted gene flow for a step change in the environment"
ecology,341446,2018/06/07,4,Seasonality controls the predictive skills of diatom based salinity transfer functions
ecology,339978,2018/06/07,3,"Effect of mounding, drainage and fertilization on CH4 fluxes and methane-cycling functional genes in waterlogged forest stands"
ecology,338970,2018/06/06,8,Mass Mortality of Wood Frogs (Rana sylvatica) in the Ozark National Forest: Is it Acid Rain?
ecology,336149,2018/06/06,2,Diurnal Chorusing in Nine Species of North American Frogs
ecology,340554,2018/06/06,5,Individual based genetic analyses support asexual hydrochory dispersal in Zostera noltei
ecology,293605,2018/06/05,2,Stability Criteria for Complex Microbial Communities
ecology,115808,2018/06/05,3,Linking the chemistry and reactivity of dissolved organic matter from glaciers and rock glaciers
ecology,457424,2018/10/30,23,Biodiversity trends are stronger in marine than terrestrial assemblages
ecology,394718,2018/10/29,7,Development of an environmental DNA method for monitoring fish communities: ground truthing in diverse lakes with characterised fish faunas
ecology,455774,2018/10/29,8,Addressing multiple sources of uncertainty in the estimation of parrot abundance from roost counts: a case study with the Vinaceous-breasted Parrot (Amazona vinacea)
ecology,425488,2018/10/29,12,Complex responses of global insect pests to climate change
ecology,455360,2018/10/29,3,Trophic consistency of supraspecific taxa in belowground invertebrate communities
ecology,455931,2018/10/29,5,"Patterns of fish utilisation in a tropical Indo-Pacific mangrove-coral seascape, New Caledonia"
ecology,455014,2018/10/29,15,"Wolbachia pipientis occurs in Aedes aegypti populations in New Mexico and Florida, USA"
ecology,453027,2018/10/29,1,Bayesian inference of ecological models with historical contingency
ecology,455071,2018/10/29,5,Soil microbial communities with greater investment in resource acquisition have lower growth yield
ecology,454991,2018/10/29,1,Improving the interpretability of species distribution models by using local approximations
ecology,506139,2018/12/26,1,Urbanization drives the acoustic diversity of mangrove anurans and avifauna in Puerto Rico
ecology,385864,2018/12/26,4,"Open-Source Food: Nutrition, Toxicology, and Availability of Wild Edible Greens in the East Bay"
ecology,506089,2018/12/26,12,Strong Patterns of Intraspecific Variation and Local Adaptation in Great Basin Plants Revealed Through a Review of 75 Years of Experiments
ecology,503334,2018/12/26,4,Data paper: FoRAGE (Functional Responses from Around the Globe in all Ecosystems) database: a compilation of functional responses for consumers and parasitoids
ecology,464578,2018/12/24,2,A forest model intercomparison framework and application at two temperate forests along the East Coast of the United States
ecology,506006,2018/12/24,6,"Population extinctions driven by climate change, population size, and time since observation may make rare species databases inaccurate"
ecology,495085,2018/12/24,5,Nitric oxide radicals are emitted by wasp eggs to kill mold fungi
ecology,363796,2018/12/24,3,"Filamentous calcareous alga provides a substrate for coral competitive macroalgae in the degraded lagoon of Dongsha Atoll, Taiwan"
ecology,504670,2018/12/23,4,From Metapopulation to Metacommunity and the Complications of Community Structure
ecology,504613,2018/12/22,10,Salivary proteins of a gall-inducing aphid and their impact on early gene responses of susceptible and resistant host-plant genotypes
ecology,408104,2018/09/04,3,Skewed temperature dependence affects range and abundance in a warming world
ecology,408039,2018/09/04,4,Genome-skimming provides accurate quantification for pollen mixtures
ecology,408203,2018/09/04,8,Spider mites escape bacterial infection by avoiding contaminated food
ecology,408187,2018/09/04,7,Remotely sensed indicators and open-access biodiversity data to assess bird diversity patterns in Mediterranean rural landscapes.
ecology,236075,2018/09/04,5,"Robust, real-time and autonomous monitoring of ecosystems with an open, low-cost, networked device"
ecology,406850,2018/09/03,4,"More partners, more ranges: generalist legumes spread more easily around the globe"
ecology,406587,2018/09/03,5,Alterations in swimming behavior of Daphnia exposed to polymer and mineral particles: towards understanding effects of microplastics on planktonic filtrators
ecology,407502,2018/09/03,6,Predicting Aquatic Development and Mortality Rates of Aedes Aegypti
ecology,406025,2018/08/31,19,Impending regeneration failure of the IUCN Vulnerable Borneo ironwood (Eusideroxylon zwageri)
ecology,403576,2018/08/31,5,Effect of cadmium accumulation on the performance of plants and of herbivores that cope differently with organic defences
ecology,221465,2017/11/17,4,Nutrient homeostasis and mechanisms related to nutrient retention by wetland macrophytes in a subtropical wetland.
ecology,219881,2017/11/16,4,On the Calculation of Betweenness Centrality in Marine Connectivity Studies Using Transfer Probabilities
ecology,129403,2017/11/16,3,Boreal river impoundments caused little change in fish diversity but clear community assemblage shifts: A multi-scale analysis
ecology,165647,2017/11/15,3,"Same law, different results: comparative analysis of Endangered Species Act consultations by two federal agencies"
ecology,219469,2017/11/14,4,Species abundance plays a dominant role in local and regional extinctions in freshwater communities and allows the identification of selective extinctions
ecology,219519,2017/11/14,3,The dynamics of starvation and recovery
